0.0000
0.0158
0.0315
0.0473
0.0631
0.0788
0.0945
0.1102
0.1259
0.1415
0.1571
0.1726
0.1882
0.2036
0.2190
0.2344
0.2497
0.2649
0.2801
0.2952
0.3102
0.3252
0.3401
0.3549
0.3696
0.3824
0.3987
0.4131
0.4274
0.4416
0.4557
0.4697
0.4835
0.4972
0.5109
0.5243
0.5377
0.5509
0.5640
0.5769
0.5897
0.6054
0.6149
0.6272
0.6394
0.6515
0.6633
0.6750
0.6865
0.6979
0.7091
0.7201
0.7309
0.7419
0.7520
0.7623
0.7724
0.7823
0.7920
0.8015
0.8109
0.8198
0.8288
0.8375
0.8459
0.8543
0.8623
0.8701
0.8778
0.8852
0.8924
0.8993
0.9061
0.9126
0.9189
0.9250
0.9308
0.9364
0.9418
0.9469
0.9518
0.9565
0.9610
0.9652
0.9691
0.9729
0.9764
0.9796
0.9826
0.9854
0.9879
0.9902
0.9923
0.9941
0.9957
0.9970
0.9981
0.9989
0.9993
0.9999
1.0000
