1.0000
1.0000
0.9999
0.9999
0.9997
0.9996
0.9994
0.9992
0.9989
0.9987
0.9983
0.9980
0.9976
0.9972
0.9967
0.9963
0.9957
0.9952
0.9946
0.9940
0.9933
0.9927
0.9919
0.9912
0.9904
0.9896
0.9887
0.9879
0.9869
0.9860
0.9850
0.9840
0.9829
0.9819
0.9807
0.9796
0.9784
0.9772
0.9759
0.9747
0.9733
0.9720
0.9706
0.9692
0.9677
0.9663
0.9647
0.9632
0.9616
0.9600
0.9583
0.9567
0.9549
0.9532
0.9514
0.9496
0.9477
0.9459
0.9439
0.9420
0.9400
0.9380
0.9359
0.9339
0.9317
0.9296
0.9274
0.9252
0.9229
0.9207
0.9183
0.9160
0.9136
0.9112
0.9087
0.9063
0.9037
0.9012
0.8986
0.8960
0.8933
0.8907
0.8879
0.8852
0.8824
0.8796
0.8767
0.8739
0.8709
0.8680
0.8650
0.8620
0.8589
0.8559
0.8527
0.8496
0.8464
0.8432
0.8399
0.8367
0.8333
