1.0000
0.9999
0.9998
0.9995
0.9990
0.9986
0.9979
0.9971
0.9963
0.9953
0.9942
0.9929
0.9916
0.9901
0.9886
0.9870
0.9851
0.9832
0.9812
0.9791
0.9768
0.9745
0.9720
0.9695
0.9668
0.9640
0.9611
0.9581
0.9550
0.9518
0.9485
0.9451
0.9415
0.9379
0.9342
0.9303
0.9265
0.9224
0.9183
0.9141
0.9097
0.9053
0.9008
0.8962
0.8915
0.8868
0.8819
0.8770
0.8719
0.8668
0.8616
0.8563
0.8509
0.8455
0.8400
0.8344
0.8287
0.8230
0.8172
0.8112
0.8053
0.7992
0.7932
0.7870
0.7808
0.7745
0.7681
0.7617
0.7553
0.7488
0.7422
0.7356
0.7289
0.7221
0.7154
0.7068
0.7017
0.6948
0.6878
0.6809
0.6738
0.6668
0.6597
0.6526
0.6454
0.6382
0.6310
0.6238
0.6165
0.6092
0.6019
0.5946
0.5873
0.5800
0.5726
0.5663
0.5579
0.5505
0.5431
0.5357
0.5283
